"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1700008O03Rik",1.00514713431933,-3.44556313515671,2.80498315651777,-1.22837213020351,0.219307305038068,NA
"1700008P02Rik",0,NA,NA,NA,NA,NA
"1700008P20Rik",16.1914764912137,0.212241859573337,0.654279854875233,0.324390026671094,0.745642769436296,0.828901652608318
"1700009C05Rik",0,NA,NA,NA,NA,NA
"1700009J07Rik",0,NA,NA,NA,NA,NA
"1700009N14Rik",0,NA,NA,NA,NA,NA
"1700009P17Rik",1.91593474004159,-2.71359646232291,2.21107425356989,-1.2272751391961,0.219719196345093,NA
"1700010B08Rik",1.08689649632555,1.58155988254916,2.82318094418107,0.560204929765113,0.575339664852685,NA
"1700010D01Rik",0.266375639321991,1.51662503357835,4.98653961475992,0.304143785219156,0.761018350098459,NA
"1700010H22Rik",0,NA,NA,NA,NA,NA
"1700010I02Rik",0,NA,NA,NA,NA,NA
"1700010I14Rik",0.234457811110043,1.42362450285899,4.99283771880396,0.285133341605988,0.775541986906921,NA
"1700010J16Rik",0.234457811110043,1.42362450285899,4.99283771880396,0.285133341605988,0.775541986906921,NA
"1700010K23Rik",0,NA,NA,NA,NA,NA
"1700010M22Rik",0,NA,NA,NA,NA,NA
"1700011A15Rik",1.09367376631041,-1.83949089572962,2.81117017390161,-0.654350602040073,0.512885951840105,NA
"1700011B04Rik",0,NA,NA,NA,NA,NA
"1700011E24Rik",0.554145217681566,-0.0592867340694864,3.67229037417242,-0.0161443480849052,0.987119233461702,NA
"1700011F03Rik",0,NA,NA,NA,NA,NA
"1700011F14Rik",0,NA,NA,NA,NA,NA
"1700011H14Rik",0.234457811110043,1.42362450285899,4.99283771880396,0.285133341605988,0.775541986906921,NA
"1700011I03Rik",1.19681706735421,0.754099668519943,2.43727152271005,0.309403224668807,0.757014817727555,NA
"1700011J10Rik",43.8139502560669,-0.626476360331043,0.398864104378673,-1.5706511402096,0.116263704141618,0.202608626863514
"1700011L22Rik",0.234457811110043,1.42362450285899,4.99283771880396,0.285133341605988,0.775541986906921,NA
"1700011M02Rik",0,NA,NA,NA,NA,NA
"1700012A03Rik",0.287769578359574,-1.59021928553164,4.97366351183561,-0.3197279594302,0.749174562887868,NA
"1700012B07Rik",0,NA,NA,NA,NA,NA
"1700012B09Rik",5.8495535651298,-2.31050128608871,1.2090779784084,-1.9109613501771,0.0560095479512035,0.109998743038449
"1700012B15Rik",7.23517287848672,0.727428491076114,0.973596720153001,0.747155856237682,0.454969486999141,0.58732654531759
"1700012D01Rik",7.08219804364865,-0.274050587939702,0.978594919453704,-0.280044973146488,0.77944300114172,0.852871451555448
"1700012D14Rik",0.788603028791608,0.918961581832188,2.97887006444427,0.308493342089973,0.757706965621384,NA
"1700012I11Rik",0.214803988800091,-1.37664118656345,4.98695499191911,-0.276048448160083,0.782510855087766,NA
"1700012L04Rik",0.481179628122082,0.113883670503274,3.85257423753507,0.0295604090879605,0.976417640475235,NA
"1700012P22Rik",0,NA,NA,NA,NA,NA
"1700013D24Rik",0.234457811110043,1.42362450285899,4.99283771880396,0.285133341605988,0.775541986906921,NA
"1700013F07Rik",1.507720701479,-4.03053637985845,2.43835325533228,-1.65297475705963,0.0983360010938383,NA
"1700013G23Rik",5.44316283210341,0.84537374983418,1.12431277216939,0.751902647341641,0.452109605989339,0.584826328378599
"1700013G24Rik",0.266375639321991,1.51662503357835,4.98653961475992,0.304143785219156,0.761018350098459,NA
"1700013H16Rik",0,NA,NA,NA,NA,NA
"1700015E13Rik",1.0034070175917,0.00319624188728405,2.50846871383102,0.0012741804869484,0.998983351336882,NA
"1700015F17Rik",0.266375639321991,1.51662503357835,4.98653961475992,0.304143785219156,0.761018350098459,NA
"1700015G11Rik",0,NA,NA,NA,NA,NA
"1700016C15Rik",78.9571254414736,1.04374075338754,0.319991238401926,3.26177916182988,0.00110715358825783,0.00336418284568077
"1700016D06Rik",0.214803988800091,-1.37664118656345,4.98695499191911,-0.276048448160083,0.782510855087766,NA
"1700016G22Rik",15.2468477436262,1.06517293177589,0.697006554138604,1.52821078288465,0.126460212435593,0.217310127102367
"1700016H13Rik",1.14698553355994,-3.65755932432751,2.70072426952629,-1.35428831650743,0.17564441214241,NA
"1700016K19Rik",0.429607977600182,-2.25329440869452,4.23560643370364,-0.531988616969831,0.594733879409086,NA
"1700016L04Rik",2.48625354657785,1.27929921260133,1.68477659571557,0.759328694293725,0.447655956727662,NA
"1700016L21Rik",0.266375639321991,1.51662503357835,4.98653961475992,0.304143785219156,0.761018350098459,NA
"1700016M24Rik",3.17519350778092,-1.72071676699342,1.53840730383588,-1.11850532866229,0.263351231965063,NA
"1700016P04Rik",0,NA,NA,NA,NA,NA
"1700017B05Rik",829.638353220371,0.407639202224964,0.0936972296292079,4.350600373545,1.35765289507556e-05,5.66867985800156e-05
"1700017D01Rik",0,NA,NA,NA,NA,NA
"1700017G19Rik",0.214803988800091,-1.37664118656345,4.98695499191911,-0.276048448160083,0.782510855087766,NA
"1700017J07Rik",0,NA,NA,NA,NA,NA
"1700017N19Rik",0,NA,NA,NA,NA,NA
"1700018A04Rik",42.5791967813936,0.73302065224914,0.407879488679568,1.79715007151292,0.0723117984338275,0.136940468284061
"1700018A14Rik",0,NA,NA,NA,NA,NA
"1700018B08Rik",1.47232263981178,0.97147430378392,2.1478077100157,0.452309719931502,0.65104587463727,NA
"1700018B24Rik",0,NA,NA,NA,NA,NA
"1700018C11Rik",0.234457811110043,1.42362450285899,4.99283771880396,0.285133341605988,0.775541986906921,NA
"1700018F24Rik",0.554145217681566,-0.0592867340694864,3.67229037417242,-0.0161443480849052,0.987119233461702,NA
"1700018G05Rik",0.287769578359574,-1.59021928553164,4.97366351183561,-0.3197279594302,0.749174562887868,NA
"1700018L02Rik",22.117212907478,0.451702654908023,0.557159909456596,0.810723541377149,0.417524451037999,0.551764084438005
"1700018L24Rik",0.788603028791608,0.918961581832188,2.97887006444427,0.308493342089973,0.757706965621384,NA
"1700019A02Rik",0,NA,NA,NA,NA,NA
"1700019B03Rik",1.50424046802373,1.0062635822356,2.11286501129211,0.476255499929089,0.633892364202832,NA
"1700019B21Rik",0,NA,NA,NA,NA,NA
"1700019D03Rik",0,NA,NA,NA,NA,NA
"1700019E08Rik",0,NA,NA,NA,NA,NA
"1700019E19Rik",161.444926657699,-1.21010186752351,0.213371942757242,-5.67132609792223,1.41696388829637e-08,8.50910929559448e-08
"1700019G17Rik",96.4852343069285,0.0865991407196951,0.265747210419416,0.325870365988113,0.744522437432691,0.828250756878988
"1700019G24Rik",0,NA,NA,NA,NA,NA
"1700019L03Rik",148.002411879132,0.0500313176583968,0.215871543826585,0.231764301915533,0.81672108509602,0.879778845665687
"1700019M22Rik",0,NA,NA,NA,NA,NA
"1700019N12Rik",15.140061245364,1.04568802745731,0.683731841209886,1.52938325295327,0.126169461637855,0.21699777348327
